"CensusID","DateID","SiteID","AreaID","TypeID","CounterID","DielID","TimeStart","TimeEnd","AreaCovered","CensusComments","CensusNum","s_ColLineage","s_Generation","s_GUID","s_Lineage"
757140301,-1233549270,100,26,2,10,1,"1899-12-30 17:02:00","1899-12-30 17:08:00",100,,122,,18,,
-613748183,-1233549270,100,28,2,10,1,"1899-12-30 17:09:00","1899-12-30 17:15:00",100,,123,,18,,
1341175200,-1233549270,100,29,2,10,1,"1899-12-30 17:16:00","1899-12-30 17:19:00",100,"No whelks",124,,18,,
-1736594143,-1233549270,100,37,2,10,1,"1899-12-30 17:20:00","1899-12-30 17:25:00",100,,125,,18,,
649691052,-1233549270,100,38,2,10,1,"1899-12-30 17:25:00","1899-12-30 17:28:00",,"No whelks",126,,18,,
105904445,-1233549270,100,39,2,10,1,"1899-12-30 17:29:00","1899-12-30 17:33:00",100,,127,,18,,
1306795801,-1233549270,100,36,2,10,1,"1899-12-30 17:34:00","1899-12-30 17:41:00",100,,128,,18,,
658395390,-1233549270,100,31,2,10,1,"1899-12-30 17:42:00","1899-12-30 17:58:00",100,"6 Nc eggs",129,,18,,
1049839253,-1233549270,100,32,2,10,1,"1899-12-30 17:59:00","1899-12-30 18:05:00",100,,130,,18,,
-330117794,-1233549270,100,34,2,10,1,"1899-12-30 18:06:00","1899-12-30 18:17:00",100,"2 eggs",131,,18,,
1152492154,-1233549270,100,35,2,10,1,"1899-12-30 18:18:00","1899-12-30 18:25:00",100,,132,,18,,
1072212164,-1233549270,100,33,2,10,1,"1899-12-30 18:26:00","1899-12-30 18:33:00",100,,133,,18,,
952465123,-1233549270,100,30,2,10,1,"1899-12-30 18:33:00","1899-12-30 18:37:00",100,,134,,18,,
-415145015,-1233549270,100,27,2,10,1,"1899-12-30 18:38:00","1899-12-30 18:42:00",100,,135,,18,,
1666446111,-1233549270,100,25,2,10,1,"1899-12-30 18:43:00","1899-12-30 18:47:00",100,,136,,18,,
-550991077,62681793,100,27,2,10,1,"1899-12-30 06:26:00","1899-12-30 06:37:00",100,,137,,18,,
1151996303,62681793,100,25,2,10,1,"1899-12-30 06:37:00","1899-12-30 06:42:00",100,,138,,18,,
157855317,62681793,100,35,2,10,1,"1899-12-30 06:43:00","1899-12-30 06:55:00",100,,139,,18,,
-1093451742,62681793,100,34,2,10,1,"1899-12-30 06:55:00","1899-12-30 07:12:00",100,,140,,18,,
5066880,62681793,100,33,2,10,1,"1899-12-30 07:13:00","1899-12-30 07:25:00",100,,141,,18,,
-1718344556,62681793,100,30,2,10,1,"1899-12-30 07:26:00","1899-12-30 07:29:00",100,,142,,18,,
1050095547,62681793,100,28,2,10,1,"1899-12-30 07:21:00","1899-12-30 07:39:00",100,,143,,18,,
-1676836243,62681793,100,26,2,10,1,"1899-12-30 07:39:00","1899-12-30 07:47:00",100,,144,,18,,
-1919289251,62681793,100,24,2,10,1,"1899-12-30 07:48:00","1899-12-30 07:57:00",100,,145,,18,,
-1460662532,62681793,100,22,2,10,1,"1899-12-30 07:58:00","1899-12-30 08:06:00",100,,146,,18,,
1228446380,62681793,100,23,2,10,1,"1899-12-30 08:06:00","1899-12-30 09:20:00",80,"whelks in pool not surveyed",147,,18,,
-1685632223,62681793,100,29,2,10,1,"1899-12-30 09:32:00","1899-12-30 09:41:00",100,,148,,18,,
433364404,62681793,100,31,2,10,1,"1899-12-30 09:42:00","1899-12-30 10:01:00",100,"10 No eggs",149,,18,,
1452163006,62681793,100,32,2,10,1,"1899-12-30 10:02:00","1899-12-30 10:07:00",100,,150,,18,,
241129454,62681793,100,36,2,10,1,"1899-12-30 10:08:00","1899-12-30 10:14:00",100,,151,,18,,
1171450965,62681793,100,37,2,10,1,"1899-12-30 10:14:00","1899-12-30 10:18:00",100,,152,,18,,
-156034018,62681793,100,38,2,10,1,"1899-12-30 10:18:00","1899-12-30 10:20:00",100,,153,,18,,
-1661368115,62681793,100,39,2,10,1,"1899-12-30 10:20:00","1899-12-30 10:29:00",100,,154,,18,,
1422985281,62681793,101,1,1,10,1,"1899-12-30 06:20:00","1899-12-30 06:50:00",,"Training with Isaac, Julia & Kyle",155,,18,,
332871079,62681793,101,1782601326,2,10,1,"1899-12-30 07:30:00","1899-12-30 08:30:00",,"split w/ Isaac",156,,18,,
-492230345,1424971214,100,25,2,10,1,"1899-12-30 05:42:00","1899-12-30 05:53:00",100,,157,,18,,
482923006,1424971214,100,27,2,10,1,"1899-12-30 05:53:00","1899-12-30 06:07:00",100,,158,,18,,
-996033913,1424971214,100,30,2,10,1,"1899-12-30 06:07:00","1899-12-30 06:21:00",100,,159,,18,,
-556940970,1424971214,100,33,2,10,1,"1899-12-30 06:22:00","1899-12-30 07:05:00",100,,160,,18,,
-704199764,1424971214,100,29,2,10,1,"1899-12-30 07:06:00","1899-12-30 07:52:00",100,,161,,18,,
-1816353095,1427991704,100,30,2,1194558598,1,"1899-12-30 18:22:00","1899-12-30 20:30:00",60,,162,,18,,
-465559140,410521709,100,34,2,1194558598,1,"1899-12-30 17:16:00","1899-12-30 20:50:00",75,,163,,18,,
1428008210,1424971214,100,28,2,10,1,"1899-12-30 07:57:00","1899-12-30 09:00:00",100,,164,,18,,
1143859205,1424971214,100,26,2,10,1,"1899-12-30 07:57:00","1899-12-30 09:00:00",100,"30 unassociated eggs",165,,18,,
567500591,1339119075,100,34,2,10,1,"1899-12-30 10:12:00","1899-12-30 11:04:00",100,,193,,18,,
1284872213,1339119075,100,35,2,10,1,"1899-12-30 11:06:00","1899-12-30 11:28:00",25,,194,,18,,
-429927630,1339119075,100,37,2,10,1,"1899-12-30 11:29:00","1899-12-30 11:31:00",5,,195,,18,,
1750491967,-1900903178,100,25,2,10,1,"1899-12-30 02:35:00","1899-12-30 03:15:00",100,,196,,18,,
227260181,-1900903178,100,27,2,10,1,"1899-12-30 03:15:00","1899-12-30 03:48:00",100,,197,,18,,
1430152543,-1900903178,100,30,2,10,1,"1899-12-30 03:51:00","1899-12-30 04:20:00",100,,198,,18,,
-444937932,-1900903178,100,38,2,10,1,"1899-12-30 04:23:00","1899-12-30 04:48:00",100,,199,,18,,
-892142174,-1900903178,100,39,2,10,1,"1899-12-30 04:49:00","1899-12-30 05:45:00",70,,200,,18,,
-1523331057,-1900903178,100,33,2,10,1,"1899-12-30 05:31:00","1899-12-30 06:35:00",75,,201,,18,,
-1348414052,-768176153,100,35,2,10,1,"1899-12-30 03:11:00","1899-12-30 03:59:00",80,,202,,18,,
-1682213971,-768176153,100,31,2,10,1,"1899-12-30 04:00:00","1899-12-30 04:32:00",20,,203,,18,,
-863131346,-768176153,100,32,2,10,1,"1899-12-30 04:33:00","1899-12-30 05:03:00",20,,204,,18,,
2033084785,-768176153,100,22,2,10,1,"1899-12-30 05:07:00","1899-12-30 05:39:00",30,,205,,18,,
-1531580175,-768176153,100,24,2,10,1,"1899-12-30 05:48:00","1899-12-30 06:15:00",25,"30 unassociated No eggs",206,,18,,
2126798600,-768176153,100,28,2,10,1,"1899-12-30 06:17:00","1899-12-30 06:57:00",100,,207,,18,,
-521762878,-768176153,100,34,2,10,1,"1899-12-30 06:59:00","1899-12-30 07:42:00",100,,209,,18,,
-281634666,1603413257,100,36,2,10,1,"1899-12-30 03:21:00","1899-12-30 04:20:00",25,"6+10 unassociated No eggs",210,,18,,
1341460476,1603413257,100,37,2,10,1,"1899-12-30 04:23:00","1899-12-30 04:50:00",85,,211,,18,,
310871261,1603413257,100,29,2,10,1,"1899-12-30 04:57:00","1899-12-30 05:56:00",40,,212,,18,,
632675384,1603413257,100,26,2,10,1,"1899-12-30 06:02:00","1899-12-30 07:00:00",60,,213,,18,,
1614834854,-1786682535,100,26,2,10,1,"1899-12-30 04:21:00","1899-12-30 05:04:00",20,"73 eggs in 6 patches + 9 + 8 + 7 + 13 + 16 +8 + 4 unassociated eggs",214,,18,,
-1613075167,-136811825,100,28,2,10,1,"1899-12-30 08:02:00","1899-12-30 08:11:00",100,,241,,18,,
-1057019388,-136811825,100,29,2,10,1,"1899-12-30 08:11:00","1899-12-30 08:18:00",100,,242,,18,,
1049509098,-136811825,100,31,2,10,1,"1899-12-30 08:21:00","1899-12-30 08:38:00",20,,243,,18,,
1247549661,1783136716,100,38,2,10,1,"1899-12-30 04:19:00","1899-12-30 04:37:00",100,,244,,18,,
1404395230,1783136716,100,39,2,10,1,"1899-12-30 04:38:00","1899-12-30 05:27:00",100,"5+5+19+5+6+4 unassociated No eggs",245,,18,,
-2007443261,1783136716,100,36,2,10,1,"1899-12-30 05:29:00","1899-12-30 06:17:00",50,"7+36+17+25+12+10+14+13+26+19+27 unassociated No eggs",246,,18,,
-544525466,1783136716,100,37,2,10,1,"1899-12-30 06:24:00","1899-12-30 07:00:00",50,"5+21+9+20 unassociated No eggs",247,,18,,
1685211341,1783136716,100,32,2,10,1,"1899-12-30 07:14:00","1899-12-30 07:31:00",100,"8+26+34+9+12 unassociated No eggs",248,,18,,
-32251867,1783136716,100,34,2,10,1,"1899-12-30 07:33:00","1899-12-30 08:12:00",100,"18+20+7+21+7+7+7 unassociated No eggs",249,,18,,
1050532292,1783136716,100,35,2,10,1,"1899-12-30 08:13:00","1899-12-30 08:38:00",100,"7+52+22+14+35+8+6+2 unassociated No eggs",250,,18,,
-1661553104,-495205557,100,22,2,10,1,"1899-12-30 17:39:00","1899-12-30 18:25:00",45,,251,,18,,
-1185069197,-495205557,100,24,2,10,1,"1899-12-30 08:26:00","1899-12-30 18:57:00",20,,252,,18,,
1698705,-495205557,100,26,2,10,1,"1899-12-30 19:01:00","1899-12-30 19:30:00",25,,253,,18,,
-231925736,-495205557,100,27,2,10,1,"1899-12-30 19:35:00","1899-12-30 20:12:00",100,,254,,18,,
-1571372082,-495205557,100,25,2,10,1,"1899-12-30 19:53:00","1899-12-30 20:12:00",100,"16 unassociated No eggs",255,,18,,
860506840,-495205557,100,30,2,10,1,"1899-12-30 20:13:00","1899-12-30 20:19:00",100,,256,,18,,
-1138979642,-495205557,100,38,2,10,1,"1899-12-30 20:21:00","1899-12-30 20:27:00",100,,257,,18,,
1866745138,-495205557,100,39,2,10,1,"1899-12-30 20:28:00","1899-12-30 20:34:00",100,,258,,18,,
66606472,1547505411,100,23,2,10,1,"1899-12-30 18:32:00","1899-12-30 19:12:00",30,,259,,18,,
751594841,1547505411,100,28,2,10,1,"1899-12-30 19:13:00","1899-12-30 19:31:00",100,,260,,18,,
820107461,1547505411,100,29,2,10,1,"1899-12-30 19:32:00","1899-12-30 19:47:00",100,,261,,18,,
-1729017420,1547505411,100,37,2,10,1,"1899-12-30 19:49:00","1899-12-30 20:19:00",100,"13+7 unassociated No eggs",262,,18,,
396082834,1547505411,100,36,2,10,1,"1899-12-30 20:11:00","1899-12-30 20:24:00",100,"15 unassociated No eggs",263,,18,,
-2056477481,1547505411,100,31,2,10,1,"1899-12-30 20:30:00","1899-12-30 21:09:00",35,,264,,18,,
-1407566794,1547505411,100,32,2,10,1,"1899-12-30 21:11:00","1899-12-30 21:22:00",100,,265,,18,,
1768767911,1547505411,100,34,2,10,1,"1899-12-30 21:23:00","1899-12-30 21:43:00",100,,266,,18,,
256504793,1547505411,100,35,2,10,1,"1899-12-30 21:44:00","1899-12-30 21:57:00",100,,267,,18,,
-1085438226,1547505411,100,33,2,10,1,"1899-12-30 21:57:00","1899-12-30 22:13:00",100,,268,,18,,
2010566226,-1341447371,100,25,2,10,1,"1899-12-30 15:45:00","1899-12-30 16:05:00",100,,269,,18,,
1708200672,-1341447371,100,22,2,10,1,"1899-12-30 16:06:00","1899-12-30 16:49:00",15,,270,,18,,
891696723,-1341447371,100,23,2,10,1,"1899-12-30 16:50:00","1899-12-30 17:21:00",20,,271,,18,,
1870717639,-1341447371,100,24,2,10,1,"1899-12-30 17:24:00","1899-12-30 17:55:00",15,,272,,18,,
1570918365,-1341447371,100,26,2,10,1,"1899-12-30 17:57:00","1899-12-30 18:28:00",20,,273,,18,,
1198318992,-1341447371,100,29,2,10,1,"1899-12-30 18:33:00","1899-12-30 19:00:00",100,,274,,18,,
1097821950,-1341447371,100,28,2,10,1,"1899-12-30 19:01:00","1899-12-30 19:27:00",50,,275,,18,,
1995298443,-1341447371,100,33,2,10,1,"1899-12-30 19:28:00","1899-12-30 19:50:00",100,,276,,18,,
-376478073,1455037365,100,36,2,10,1,"1899-12-30 16:54:00","1899-12-30 16:58:00",100,,562,,0,,
1041207153,-1341447371,100,30,2,10,1,"1899-12-30 19:51:00","1899-12-30 20:02:00",100,,277,,18,,
964409903,-1341447371,100,34,2,10,1,"1899-12-30 20:06:00","1899-12-30 20:31:00",95,"crack not done",278,,18,,
981012070,1220371481,100,36,2,10,1,"1899-12-30 17:19:00","1899-12-30 17:54:00",100,,279,,18,,
674507468,1220371481,100,37,2,10,1,"1899-12-30 17:55:00","1899-12-30 18:28:00",100,,280,,18,,
893467536,1220371481,100,31,2,10,1,"1899-12-30 18:30:00","1899-12-30 19:00:00",25,,281,,18,,
-1877396255,1220371481,100,32,2,10,1,"1899-12-30 19:06:00","1899-12-30 19:33:00",100,,282,,18,,
1500235390,1220371481,100,39,2,10,1,"1899-12-30 19:34:00","1899-12-30 19:57:00",100,,283,,18,,
-1753944258,1220371481,100,38,2,10,1,"1899-12-30 19:58:00","1899-12-30 20:06:00",100,,284,,18,,
69698135,1220371481,100,35,2,10,1,"1899-12-30 20:07:00","1899-12-30 20:30:00",100,,285,,18,,
1610317870,1220371481,100,27,2,10,1,"1899-12-30 20:33:00","1899-12-30 20:40:00",100,,286,,18,,
-941980353,-894537994,100,31,2,10,1,"1899-12-30 17:30:00","1899-12-30 18:07:00",40,,287,,18,,
-27282680,-894537994,100,32,2,10,1,"1899-12-30 18:08:00","1899-12-30 18:41:00",100,,288,,18,,
1289370744,-894537994,100,34,2,10,1,"1899-12-30 18:42:00","1899-12-30 19:11:00",100,,289,,18,,
1036086394,-894537994,100,33,2,10,1,"1899-12-30 19:12:00","1899-12-30 19:29:00",100,,290,,18,,
529969803,-894537994,100,27,2,10,1,"1899-12-30 19:31:00","1899-12-30 19:51:00",100,,291,,18,,
1335588013,1399455452,100,28,2,10,1,"1899-12-30 15:41:00","1899-12-30 16:20:00",60,,292,,18,,
1430412129,1399455452,100,29,2,10,1,"1899-12-30 16:20:00","1899-12-30 16:51:00",50,,293,,18,,
1861167870,1399455452,100,26,2,10,1,"1899-12-30 16:55:00","1899-12-30 17:34:00",20,,294,,18,,
-367816629,1399455452,100,24,2,10,1,"1899-12-30 17:40:00","1899-12-30 18:14:00",20,,295,,18,,
85088966,1399455452,100,23,2,10,1,"1899-12-30 18:17:00","1899-12-30 18:50:00",20,"New natural patch below.  Water no longer pooling up in top left corner.",296,,18,,
-1488251527,1399455452,100,22,2,10,1,"1899-12-30 08:52:00","1899-12-30 19:27:00",25,,297,,18,,
-1007471656,1399455452,100,37,2,10,1,"1899-12-30 19:32:00","1899-12-30 19:47:00",20,,298,,18,,
-148230896,1399455452,100,36,2,10,1,"1899-12-30 19:48:00","1899-12-30 20:14:00",45,,299,,18,,
-1415147631,1399455452,100,25,2,10,1,"1899-12-30 20:15:00","1899-12-30 20:42:00",100,,300,,18,,
1950712278,1590016841,100,30,2,10,1,"1899-12-30 17:14:00","1899-12-30 17:26:00",100,,301,,18,,
-741352334,1590016841,100,35,2,10,1,"1899-12-30 18:07:00","1899-12-30 18:37:00",100,,302,,18,,
828888199,1590016841,100,38,2,10,1,"1899-12-30 18:38:00","1899-12-30 18:52:00",100,,303,,18,,
-522523635,1455037365,100,38,2,10,1,"1899-12-30 16:58:00","1899-12-30 17:00:00",100,,563,,0,,
331022709,1590016841,100,39,2,10,1,"1899-12-30 18:53:00","1899-12-30 19:18:00",100,,304,,18,,
-1377665966,-748867098,100,27,2,10,1,"1899-12-30 14:25:00","1899-12-30 15:04:00",100,,305,,18,,
-1687264501,-748867098,100,28,2,10,1,"1899-12-30 15:09:00","1899-12-30 15:27:00",100,,306,,18,,
-1245741217,-748867098,100,33,2,10,1,"1899-12-30 15:28:00","1899-12-30 15:52:00",100,,307,,18,,
1430758420,-748867098,100,29,2,10,1,"1899-12-30 15:55:00","1899-12-30 16:18:00",100,,308,,19,,
-882927471,-748867098,100,31,2,10,1,"1899-12-30 16:23:00","1899-12-30 16:48:00",100,,309,,19,,
-1757803444,-748867098,100,32,2,10,1,"1899-12-30 16:54:00","1899-12-30 17:16:00",100,,310,,19,,
-647073956,-748867098,100,34,2,10,1,"1899-12-30 17:22:00","1899-12-30 17:56:00",100,,311,,19,,
-1951426232,-748867098,100,26,2,10,1,"1899-12-30 17:58:00","1899-12-30 18:31:00",100,,312,,19,,
533971533,-748867098,100,25,2,10,1,"1899-12-30 18:32:00","1899-12-30 18:52:00",100,,313,,19,,
989234276,-748867098,100,30,2,10,1,"1899-12-30 18:53:00","1899-12-30 19:10:00",100,,314,,19,,
1869003970,-1797996187,100,36,2,10,1,"1899-12-30 15:01:00","1899-12-30 15:37:00",100,,315,,19,,
-117343932,-1797996187,100,39,2,10,1,"1899-12-30 15:48:00","1899-12-30 16:07:00",100,,316,,19,,
1574447242,-1797996187,100,24,2,10,1,"1899-12-30 16:16:00","1899-12-30 16:46:00",100,,317,,19,,
325922730,-1797996187,100,22,2,10,1,"1899-12-30 16:48:00","1899-12-30 17:24:00",100,,318,,19,,
1859743809,-1797996187,100,23,2,10,1,"1899-12-30 17:25:00","1899-12-30 17:51:00",80,"pool no longer exists due to dam break. Pool area not sampled.",319,,19,,
590190851,-1797996187,100,37,2,10,1,"1899-12-30 17:59:00","1899-12-30 18:39:00",100,,320,,19,,
961127555,-1797996187,100,38,2,10,1,"1899-12-30 18:40:00","1899-12-30 18:55:00",100,,321,,19,,
2134595176,-1797996187,100,35,2,10,1,"1899-12-30 18:58:00","1899-12-30 19:31:00",100,,322,,19,,
-1793720461,957892218,100,28,2,10,1,"1899-12-30 15:22:00","1899-12-30 16:05:00",65,,323,,19,,
-874255629,957892218,100,29,2,10,1,"1899-12-30 16:07:00","1899-12-30 17:00:00",15,,324,,19,,
541884498,957892218,100,22,2,10,1,"1899-12-30 17:08:00","1899-12-30 17:53:00",80,,325,,19,,
196055297,957892218,100,23,2,10,1,"1899-12-30 17:54:00","1899-12-30 18:12:00",50,,326,,19,,
1431014288,957892218,100,24,2,10,1,"1899-12-30 18:13:00","1899-12-30 18:56:00",100,,327,,19,,
-185657908,957892218,100,26,2,10,1,"1899-12-30 19:02:00","1899-12-30 19:43:00",70,,328,,19,,
493282601,957892218,100,33,2,10,1,"1899-12-30 19:45:00","1899-12-30 20:27:00",60,,329,,19,,
-324570148,-1744908505,100,25,2,10,1,"1899-12-30 15:40:00","1899-12-30 16:25:00",50,,330,,19,,
-1829658367,-1744908505,100,36,2,10,1,"1899-12-30 16:26:00","1899-12-30 17:10:00",30,,331,,19,,
265885918,-1744908505,100,31,2,10,1,"1899-12-30 17:12:00","1899-12-30 17:57:00",50,,332,,19,,
-1910178501,-1744908505,100,32,2,10,1,"1899-12-30 18:03:00","1899-12-30 18:37:00",50,,333,,19,,
2119752783,-1744908505,100,37,2,10,1,"1899-12-30 18:42:00","1899-12-30 19:12:00",40,,334,,19,,
1164535935,-1744908505,100,39,2,10,1,"1899-12-30 19:13:00","1899-12-30 19:51:00",70,,335,,19,,
-807120860,-1744908505,100,38,2,10,1,"1899-12-30 19:53:00","1899-12-30 20:23:00",100,,336,,19,,
45285134,-1744908505,100,30,2,10,1,"1899-12-30 20:26:00","1899-12-30 21:06:00",100,,337,,19,,
1321546047,-38057226,100,27,2,10,1,"1899-12-30 16:46:00","1899-12-30 17:48:00",50,,338,,19,,
1327780295,-38057226,100,35,2,10,1,"1899-12-30 17:50:00","1899-12-30 18:30:00",30,,339,,19,,
-1779181630,-38057226,100,34,2,10,1,"1899-12-30 18:37:00","1899-12-30 19:26:00",30,,340,,19,,
547290574,1285282337,100,25,2,10,1,"1899-12-30 16:15:00","1899-12-30 17:03:00",30,,341,,19,,
-521584859,1285282337,100,27,2,10,1,"1899-12-30 17:04:00","1899-12-30 17:40:00",20,,342,,19,,
-1156428509,1285282337,100,28,2,10,1,"1899-12-30 17:46:00","1899-12-30 18:29:00",35,,343,,19,,
-1075874614,1285282337,100,29,2,10,1,"1899-12-30 18:30:00","1899-12-30 19:08:00",20,"5+4+8+10 unassociated No eggs",344,,19,,
737301469,1285282337,100,33,2,10,1,"1899-12-30 19:10:00","1899-12-30 19:45:00",40,,345,,19,,
826006739,1427991704,100,35,2,10,1,"1899-12-30 16:16:00","1899-12-30 17:05:00",20,,346,,19,,
224958778,1427991704,100,26,2,10,1,"1899-12-30 17:05:00","1899-12-30 17:34:00",20,,347,,19,,
927440744,1427991704,100,24,2,10,1,"1899-12-30 18:18:00","1899-12-30 18:51:00",28,,348,,19,,
774032499,1427991704,100,22,2,10,1,"1899-12-30 18:51:00","1899-12-30 19:23:00",20,,349,,19,,
385201878,1427991704,100,31,2,10,1,"1899-12-30 19:25:00","1899-12-30 20:01:00",28,"NOTE:  Written down as AC.  Inferred to have been AD.",350,,19,,
1858549331,1427991704,100,39,2,10,1,"1899-12-30 20:04:00","1899-12-30 20:28:00",25,,351,,19,,
-2123498135,410521709,100,38,2,10,1,"1899-12-30 17:16:00","1899-12-30 17:47:00",100,"9 unassociated No eggs",352,,19,,
-1996847002,410521709,100,32,2,10,1,"1899-12-30 17:48:00","1899-12-30 18:22:00",30,,353,,19,,
1938725793,410521709,100,36,2,10,1,"1899-12-30 18:24:00","1899-12-30 19:12:00",90,"6 unassociated No eggs; 12+8 unassociated Nc eggs. NOTE: Written down as Patch BD.  Inferred to be BC.",354,,19,,
-811719943,410521709,100,23,2,10,1,"1899-12-30 19:15:00","1899-12-30 19:39:00",25,,355,,19,,
1227096117,410521709,100,37,2,10,1,"1899-12-30 19:42:00","1899-12-30 20:06:00",25,,356,,19,,
-965621438,410521709,100,30,2,10,1,"1899-12-30 20:08:00","1899-12-30 20:19:00",25,"remainder done by Beatriz",357,,19,,
1565275519,410521709,100,34,2,10,1,"1899-12-30 20:20:00","1899-12-30 20:51:00",25,"remainder done by Beatriz. 10 unassociated No eggs",358,,19,,
387595091,-689717798,100,25,2,10,1,"1899-12-30 04:52:00","1899-12-30 05:45:00",40,"7+7+4 unassociated No eggs",359,,19,,
1130678530,-689717798,100,22,2,10,1,"1899-12-30 05:46:00","1899-12-30 06:24:00",35,,360,,19,,
-296697369,-689717798,100,24,2,10,1,"1899-12-30 06:25:00","1899-12-30 07:02:00",25,"14+6+4+9 unassociated eggs",361,,19,,
-1567667031,-689717798,100,26,2,10,1,"1899-12-30 07:04:00","1899-12-30 07:41:00",25,"8+11+16+13+13 unassociated No eggs",362,,19,,
-1922565379,-689717798,100,29,2,10,1,"1899-12-30 07:54:00","1899-12-30 08:33:00",20,"7+6+9+4+6+9+21+7+8+7+6 unassociated No eggs",363,,19,,
